Lat,Long,ArcV,ArcL,DAZ,Crescent Width,MA,JD,Ele,Visibility,Lag_minutes
33.59,-7.12,17.11,17.81,5.03,48.29,30.36,2456660.23,266.8,1,95.0
15.6,35.6,17.28,17.93,4.85,43.04,39.88,2445734.15,335.0,1,78.0
32.47,44.55,16.59,18.99,9.34,51.5,37.39,1689397.28,26.45,1,84.0
15.6,35.6,17.28,17.93,4.85,43.04,39.89,2445734.15,433.74,1,78.0
38.0,23.7,16.85,17.12,3.08,44.15,30.27,2402265.16,122.0,1,95.0
31.79,35.31,17.23,19.71,9.67,56.83,37.88,2452054.19,431.97,1,91.0
31.79,35.31,17.23,19.71,9.67,56.83,37.88,2452054.19,431.97,1,91.0
31.79,35.31,17.23,19.71,9.67,56.83,37.88,2452054.19,431.97,1,91.0
46.49,18.51,16.94,21.33,13.12,67.73,38.28,2457842.22,165.4,1,104.0
36.42,38.89,17.27,20.67,11.49,60.65,41.58,2458610.18,345.49,0,93.0
2.45,101.86,16.65,16.69,1.07,40.8,32.52,2452053.97,24.98,1,75.0
47.75,7.34,17.18,18.21,6.1,49.09,33.34,2456719.22,238.61,1,108.0
2.45,101.86,16.64,17.29,4.79,41.39,36.7,2453086.98,24.98,1,69.0
31.74,34.99,17.25,19.71,9.66,56.88,37.89,2452054.19,295.53,1,91.0
5.59,-0.23,16.77,19.28,9.63,50.69,40.93,2457221.26,29.21,1,71.0
26.17,50.55,16.83,18.25,7.14,50.32,-31.83,2456657.64,5.75,1,-88.0
2.19,102.25,16.62,16.69,1.53,37.33,38.38,2458520.98,4.89,1,70.0
10.38,7.85,17.53,17.86,3.45,48.05,32.12,2457103.24,657.99,0,75.0
10.62,10.03,17.45,17.77,3.36,47.58,31.97,2457103.23,544.52,0,74.0
32.47,44.55,16.92,17.05,2.11,39.31,-36.92,1636238.78,26.45,1,-83.0
31.98,35.28,17.93,20.32,9.68,58.9,41.09,2452438.2,999.92,1,96.0
31.98,35.28,17.93,20.32,9.68,58.9,41.09,2452438.2,999.92,1,96.0
31.98,35.28,17.93,20.32,9.68,58.9,41.09,2452438.2,999.92,1,96.0
2.19,102.25,16.86,20.16,11.2,58.99,-36.79,2458252.46,4.89,1,-70.0
-7.57,110.83,16.91,17.37,4.03,44.03,32.64,2458225.94,89.91,1,72.0
15.6,35.6,17.46,20.63,11.13,60.39,40.82,2445645.13,433.74,1,81.0
15.6,35.6,17.52,20.95,11.62,66.3,36.39,2445970.15,433.74,1,76.0
35.29,-2.95,16.7,17.6,5.62,47.13,29.96,2456660.22,8.79,0,96.0
35.73,51.45,17.99,18.98,6.12,49.73,40.23,2453087.12,1293.3,1,93.0
-7.57,110.83,16.92,16.92,0.27,42.34,30.9,2458785.94,89.91,1,73.0
31.81,34.64,16.74,18.46,7.88,47.29,38.61,2451995.17,12.61,1,82.0
-6.76,39.24,16.82,19.37,9.72,54.11,38.16,2455332.14,12.96,1,79.0
5.59,-0.23,17.04,17.05,0.53,40.84,-33.98,2456155.75,29.21,0,-73.0
26.17,50.55,17.0,17.53,4.3,44.4,-34.05,2456598.62,5.75,1,-81.0
31.9,51.87,18.41,19.93,7.74,59.21,36.02,2457842.12,1902.05,1,91.0
32.47,44.55,17.05,19.0,8.48,53.53,-34.85,1671350.8,26.45,1,-94.0
32.47,44.55,16.84,17.23,3.68,42.32,35.67,1644097.29,26.45,1,86.0
32.47,44.55,16.93,18.49,7.52,50.95,34.22,1672151.25,26.45,1,89.0
38.0,23.7,16.84,17.11,3.11,44.11,30.25,2402265.16,42.02,1,95.0
26.37,49.82,16.66,16.71,1.39,41.48,30.72,2456719.11,6.73,1,78.0
33.4,6.83,17.28,17.64,3.59,45.92,-32.91,2458812.76,71.78,1,-92.0
32.47,44.55,16.86,18.29,7.18,50.49,31.84,1655761.28,26.45,1,84.0
38.0,23.7,17.13,19.45,9.31,57.33,34.01,2402708.21,122.0,1,93.0
8.5,4.55,17.27,18.54,6.82,46.16,41.39,2457664.23,317.58,1,73.0
15.6,35.6,17.46,21.53,12.75,67.37,40.18,2446029.13,335.0,1,87.0
8.5,4.55,17.35,17.35,0.22,42.19,35.67,2456778.25,317.58,0,76.0
6.91,79.88,16.88,17.4,4.28,43.56,32.69,2458402.02,14.0,0,71.0
4.62,114.67,16.68,16.95,3.03,38.54,39.47,2459347.94,11.11,1,75.0
15.6,35.6,17.46,21.53,12.75,67.37,40.18,2446029.13,433.74,1,87.0
37.23,-80.41,17.8,18.74,5.92,48.15,41.47,2455686.51,634.3,1,100.0
37.23,-80.41,17.8,21.59,12.36,70.05,37.49,2456276.43,634.3,1,-1330.0
32.47,44.55,16.98,24.45,17.82,90.0,41.98,1676728.29,26.45,1,83.0
-7.67,110.63,17.47,17.91,4.0,48.55,-32.05,2455889.42,177.79,1,-77.0
2.32,102.39,17.08,17.65,4.52,43.91,37.01,2456955.96,41.95,1,73.0
-7.67,110.63,17.41,17.41,0.04,41.81,-37.82,2455180.43,177.79,1,-80.0
-6.76,39.24,16.79,17.62,5.42,46.97,30.87,2456276.15,12.96,1,75.0
9.41,-0.84,17.42,17.5,1.74,45.63,-30.86,2457041.77,195.75,1,-79.0
2.45,101.86,17.05,17.51,4.06,41.1,40.04,2452732.97,24.98,1,71.0
32.6,44.4,16.85,18.3,7.23,50.5,31.85,1655761.28,15.0,1,84.0
15.6,35.6,17.44,20.63,11.16,60.35,40.81,2445645.13,335.0,1,82.0
3.59,98.67,17.05,19.66,9.91,54.09,39.79,2456364.99,26.84,1,71.0
6.91,79.88,17.01,17.31,3.28,43.22,32.63,2457162.04,14.0,1,74.0
26.17,50.55,16.86,20.74,12.24,64.93,36.21,2458698.14,5.75,0,79.0
32.09,35.18,17.93,18.03,1.95,48.58,-31.68,2459108.64,497.71,0,-90.0
32.47,44.55,16.98,17.67,4.95,41.85,40.74,1651007.28,26.45,1,84.0
2.45,101.86,16.88,17.38,4.15,44.03,32.15,2454267.97,24.98,0,79.0
26.35,43.95,17.9,23.03,14.66,80.03,40.18,2456247.1,609.33,1,94.0
21.42,39.65,17.3,18.11,5.41,46.41,36.44,2450784.11,158.1,1,84.0
32.6,44.4,17.07,17.07,0.34,39.78,36.92,1631694.31,15.0,1,91.0
2.45,101.86,16.95,17.44,4.12,40.8,38.93,2453175.97,24.98,1,79.0
15.6,35.6,17.51,20.94,11.63,66.26,36.38,2445970.15,335.0,1,76.0
6.94,79.85,17.01,17.32,3.29,43.22,32.63,2457162.04,11.3,1,74.0
-7.57,110.83,17.45,18.03,4.58,46.06,-35.34,2458636.45,89.91,1,-76.0
32.47,44.55,17.01,17.01,0.23,42.44,32.01,1652099.28,26.45,1,84.0
32.47,44.55,17.06,17.06,0.39,39.75,36.91,1631694.31,26.45,1,92.0
32.47,44.55,17.16,18.63,7.34,51.72,33.97,1638899.25,26.45,1,93.0
32.47,44.55,17.01,17.16,2.36,42.78,32.99,1654993.26,26.45,1,86.0
32.47,44.55,17.23,20.92,12.01,65.88,-36.87,1650383.72,26.45,1,-92.0
38.0,23.7,17.13,19.44,9.3,57.28,34.0,2402708.21,42.02,1,93.0
10.62,10.03,17.82,18.98,6.59,53.47,34.81,2455892.21,544.52,1,83.0
30.41,19.58,17.1,17.38,3.16,45.57,31.3,2457103.21,11.48,1,83.0
38.0,23.7,17.25,17.33,1.69,41.57,37.7,2406695.19,122.0,1,92.0
31.93,34.86,17.23,19.71,9.68,56.85,37.88,2452054.19,88.33,1,91.0
48.6,7.7,17.43,17.99,4.52,44.21,38.57,2427159.25,122.0,1,113.0
32.6,44.4,17.14,18.63,7.4,51.73,33.97,1638899.25,15.0,1,93.0
48.6,7.7,17.43,17.99,4.52,44.21,38.57,2427159.25,147.17,1,113.0
32.6,44.4,16.97,17.67,5.0,41.85,40.75,1651007.28,15.0,1,84.0
38.0,23.7,17.44,18.45,6.1,51.72,31.68,2401881.14,122.0,1,102.0
-33.93,18.42,17.09,17.12,0.85,44.57,29.65,2455833.2,30.49,1,88.0
32.47,44.55,17.14,17.17,1.04,39.64,38.19,1653901.26,26.45,1,85.0
2.45,101.86,17.2,17.35,2.25,42.96,35.58,2452437.97,24.98,0,78.0
31.83,35.24,17.97,20.3,9.57,58.8,41.07,2452438.2,746.23,1,97.0
31.83,35.24,17.97,20.3,9.57,58.8,41.07,2452438.2,746.23,1,97.0
32.6,44.4,17.0,17.17,2.41,42.78,32.99,1654993.26,15.0,1,87.0
-7.57,110.83,17.6,17.69,1.79,42.09,-40.27,2456096.45,89.91,1,-80.0
25.07,67.2,17.42,22.09,13.77,73.78,38.62,2456247.03,101.01,1,91.0
-7.57,110.83,17.38,17.42,1.18,42.75,36.59,2456955.94,89.91,1,75.0
32.47,44.55,17.21,17.84,4.74,44.51,37.08,1641852.27,26.45,1,86.0
10.38,7.85,17.93,19.06,6.53,53.93,34.97,2455892.21,657.99,1,84.0
31.81,34.64,17.27,19.71,9.63,56.84,37.87,2452054.19,12.61,1,90.0
2.45,101.86,17.23,17.23,0.3,44.44,31.07,2451669.97,24.98,0,75.0
25.62,45.62,18.04,22.96,14.39,79.59,40.1,2456247.09,719.4,1,95.0
10.38,7.85,18.2,18.78,4.72,47.5,-41.5,2456863.72,657.99,0,-80.0
38.0,23.7,17.42,18.44,6.13,51.67,31.66,2401881.14,42.02,1,102.0
32.6,44.4,17.2,17.84,4.8,44.52,37.08,1641852.27,15.0,1,87.0
31.81,34.64,17.38,23.54,16.09,83.14,-40.69,2451725.61,12.61,1,-89.0
31.95,35.92,18.42,20.74,9.65,61.62,-39.94,2455771.61,820.71,1,-96.0
32.47,44.55,17.3,19.24,8.53,51.99,39.19,1670025.28,26.45,1,86.0
38.0,23.7,17.24,17.32,1.7,41.54,37.68,2406695.19,42.02,1,92.0
32.67,51.67,18.62,19.98,7.34,59.33,36.08,2457015.07,1575.56,1,104.0
33.49,6.8,17.57,17.57,0.42,44.44,-34.13,2458428.75,62.3,1,-90.0
5.59,-0.23,17.28,17.92,4.81,48.66,30.99,2459111.25,29.21,1,72.0
32.22,-110.97,18.16,18.17,0.55,46.36,37.5,2455302.58,722.48,1,95.0
6.94,79.85,17.15,17.45,3.28,43.15,36.7,2457783.03,11.3,0,74.0
31.26,35.22,18.07,20.28,9.32,58.68,41.04,2452438.2,617.59,1,97.0
10.38,7.85,18.24,18.31,1.64,45.19,42.04,2456070.24,657.99,0,82.0
10.38,7.85,18.24,18.31,1.64,45.19,42.04,2456070.24,657.99,0,82.0
24.6,46.45,18.31,22.94,13.99,79.44,40.07,2456247.09,775.73,1,95.0
25.25,45.25,18.15,22.98,14.27,79.7,40.13,2456247.1,711.85,1,96.0
32.6,44.4,17.28,19.24,8.57,52.0,39.2,1670025.28,15.0,1,86.0
-7.57,110.83,17.88,17.94,1.51,47.76,-32.71,2456332.44,89.91,0,-77.0
32.47,44.55,17.45,17.47,0.87,45.7,31.81,1665979.27,26.45,1,87.0
32.47,44.55,17.51,17.66,2.33,45.53,34.7,1672535.26,26.45,1,87.0
10.38,7.85,18.2,18.22,0.93,44.65,41.3,2456424.24,657.99,1,81.0
10.38,7.85,18.49,18.68,2.75,47.76,-40.72,2456952.72,657.99,1,-78.0
6.94,79.85,17.3,18.39,6.34,47.67,38.43,2456956.02,11.3,0,75.0
38.0,23.7,17.75,19.83,8.96,55.9,39.95,2407138.24,122.0,1,105.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
32.08,34.88,17.53,20.22,10.21,61.07,36.23,2451670.19,59.85,1,90.0
-7.57,110.83,17.93,17.93,0.43,43.34,-41.22,2456450.45,89.91,1,-79.0
32.47,44.55,17.48,18.58,6.38,46.19,42.25,1602813.31,26.45,1,86.0
32.49,3.68,18.24,18.24,0.16,48.08,34.2,2456335.23,494.82,0,91.0
-7.97,111.5,17.75,18.71,5.99,48.53,40.76,2458993.93,141.76,1,81.0
32.47,44.55,17.5,18.69,6.66,53.03,33.28,1645839.25,26.45,1,95.0
2.45,101.86,17.44,19.37,8.54,53.06,38.79,2453470.97,24.98,1,75.0
-7.97,111.5,17.7,17.74,1.07,47.65,31.39,2458697.94,141.76,1,78.0
23.75,90.39,17.34,18.78,7.31,49.6,39.67,2455716.03,13.0,1,84.0
32.6,44.4,17.51,17.66,2.39,45.53,34.7,1672535.26,15.0,1,87.0
37.23,-80.41,18.29,19.01,5.24,54.63,33.43,2457044.44,634.3,1,-1337.0
32.6,44.4,17.45,17.47,0.82,45.71,31.82,1665979.27,15.0,1,87.0
31.32,34.61,17.67,20.21,9.95,61.03,36.23,2451670.19,119.52,1,90.0
-7.57,110.83,17.59,17.6,0.51,45.79,31.47,2457545.94,89.91,1,79.0
-7.57,110.83,17.59,17.6,0.51,45.79,31.47,2457545.94,89.91,1,79.0
32.6,44.4,17.54,18.32,5.37,50.92,32.59,1682073.28,15.0,1,88.0
-33.93,18.42,17.51,17.58,1.63,46.83,30.08,2455449.19,30.49,0,89.0
-7.57,110.83,17.74,17.77,0.94,47.81,31.44,2458697.94,89.91,1,78.0
32.6,44.4,17.47,18.58,6.43,46.2,42.26,1602813.31,15.0,1,87.0
25.07,67.2,17.78,18.32,4.46,44.89,40.86,2455627.07,101.01,1,81.0
2.78,102.19,18.03,18.25,2.87,50.45,32.26,2458697.98,279.08,1,77.0
31.81,34.64,17.59,20.22,10.11,61.06,36.22,2451670.18,12.61,1,90.0
11.46,31.23,18.45,19.1,5.03,52.43,36.05,2457162.18,569.42,1,81.0
33.57,44.54,17.63,20.38,10.36,59.02,41.07,2458610.16,42.95,1,92.0
38.0,23.7,17.75,19.82,8.93,55.85,39.93,2407138.24,42.02,1,105.0
26.37,49.82,17.56,22.76,14.68,78.24,39.72,2456247.08,6.73,1,93.0
10.62,10.03,18.56,18.75,2.66,48.08,-40.85,2456952.71,544.52,0,-78.0
32.47,44.55,17.55,18.31,5.32,50.87,32.58,1682073.28,26.45,1,88.0
32.08,34.88,17.91,17.99,1.66,49.14,-31.07,2452168.64,59.85,1,-90.0
32.08,34.88,17.91,17.99,1.66,49.14,-31.07,2452168.64,59.85,1,-90.0
-7.97,111.5,17.82,17.85,1.12,47.63,31.9,2459081.94,141.76,1,76.0
5.59,-0.23,17.63,17.68,1.3,42.4,39.71,2458964.26,29.21,0,76.0
2.45,101.86,17.57,17.85,3.18,43.3,39.96,2452378.97,24.98,0,74.0
37.23,-80.41,18.74,18.74,0.24,53.17,-32.1,2459137.98,634.3,1,-99.0
31.96,35.25,18.58,20.9,9.68,66.0,35.88,2451286.18,741.59,1,93.0
-7.57,110.83,18.12,18.59,4.23,47.36,-40.15,2457247.45,89.91,1,-79.0
10.38,7.85,18.69,19.95,7.06,57.51,-38.28,2456361.73,657.99,1,-80.0
10.38,7.85,18.69,19.95,7.06,57.51,-38.28,2456361.73,657.99,1,-80.0
32.49,3.68,18.38,18.41,0.98,50.16,33.8,2456719.24,494.82,0,91.0
-7.57,110.83,18.15,19.9,8.27,60.0,-35.2,2458340.45,89.91,1,-82.0
-7.57,110.83,17.84,17.84,0.03,48.34,31.8,2458313.94,89.91,0,80.0
24.47,39.61,18.71,19.36,5.04,53.01,-38.89,2459049.61,603.61,1,-93.0
31.95,35.17,18.59,20.9,9.68,66.0,35.88,2451286.18,705.72,1,93.0
24.39,39.63,18.57,23.21,14.1,81.26,40.53,2456247.11,654.81,1,97.0
35.61,10.79,17.91,17.93,0.92,46.52,33.61,2456335.21,78.74,0,94.0
10.38,7.85,18.53,18.55,0.74,51.97,32.54,2456276.22,657.99,1,85.0
37.23,-80.41,18.67,21.16,10.09,67.75,36.54,2457487.5,634.3,1,-1341.0
32.47,44.55,17.79,22.66,14.23,75.66,41.4,1661845.23,26.45,1,100.0
32.6,44.4,17.75,22.67,14.29,75.68,41.4,1661845.23,15.0,1,100.0
32.47,44.55,17.81,17.83,0.77,44.08,36.2,1652158.3,26.45,1,98.0
34.02,-6.83,17.85,18.43,4.64,51.13,33.07,2457103.28,19.59,1,90.0
32.6,44.4,17.82,21.51,12.22,68.16,39.02,1582082.35,15.0,1,37.0
5.59,-0.23,18.1,18.31,2.81,48.79,-35.67,2455534.75,29.21,1,-82.0
5.59,-0.23,17.96,20.9,10.84,63.12,41.28,2456572.24,29.21,1,77.0
-7.57,110.83,18.01,18.03,0.84,48.93,32.01,2457929.94,89.91,1,81.0
-7.57,110.83,18.01,18.03,0.84,48.93,32.01,2457929.94,89.91,0,81.0
31.32,34.61,18.1,20.28,9.28,58.69,41.03,2452438.2,119.52,1,97.0
35.61,10.79,18.0,18.11,2.01,48.59,33.25,2456719.22,78.74,1,93.0
32.47,44.55,17.94,19.07,6.57,48.63,43.63,1648113.29,26.45,1,89.0
32.08,34.88,17.97,20.29,9.55,58.73,41.04,2452438.2,59.85,1,97.0
5.59,-0.23,18.17,18.23,1.52,44.72,-39.92,2456509.75,29.21,1,-78.0
24.64,46.72,18.92,19.61,5.21,54.35,-39.37,2459049.59,584.98,1,-93.0
-7.97,111.5,18.5,22.27,12.56,72.98,-41.04,2458812.42,141.76,1,-78.0
32.47,44.55,18.19,18.84,4.97,51.89,-36.64,1676015.74,26.45,1,-91.0
32.6,44.4,17.92,18.68,5.37,48.25,40.72,1628003.29,15.0,1,88.0
24.47,39.61,18.98,20.01,6.42,60.11,-36.41,2459196.66,603.61,1,-96.0
25.29,51.54,17.97,18.58,4.78,52.4,-32.23,2455446.6,6.23,1,-84.0
32.47,44.55,18.11,19.01,5.86,53.13,-36.27,1659537.73,26.45,1,-99.0
32.47,44.55,17.87,21.92,12.87,68.95,40.87,1655820.31,26.45,1,92.0
32.09,35.18,18.88,18.88,0.18,49.96,-39.52,2458044.65,497.71,1,-93.0
18.08,-15.98,17.83,17.9,1.56,42.95,40.83,2459318.31,5.69,1,79.0
34.36,-2.96,18.7,19.99,7.16,56.58,41.61,2457783.24,487.77,1,100.0
32.47,44.55,17.92,18.67,5.32,48.21,40.71,1628003.29,26.45,1,89.0
8.41,48.48,18.71,19.16,4.2,52.97,37.95,2455332.13,465.0,1,86.0
31.79,35.31,18.6,20.88,9.61,65.89,35.85,2451286.18,431.97,1,93.0
6.18,81.13,18.14,18.91,5.44,52.78,33.83,2457546.03,23.2,1,79.0
32.6,44.4,18.08,18.17,1.81,49.4,31.87,1652483.29,15.0,1,92.0
-7.57,110.83,18.43,20.05,8.01,57.83,-38.71,2456598.42,89.91,1,-78.0
-7.57,110.83,18.43,20.05,8.01,57.83,-38.71,2456598.42,89.91,0,-78.0
6.91,79.88,18.12,18.97,5.7,53.1,33.93,2457546.04,14.0,1,79.0
32.47,44.55,18.1,20.08,8.83,57.53,38.34,1636064.3,26.45,1,91.0
-7.57,110.83,18.57,22.23,12.39,72.73,-40.98,2458812.42,89.91,0,-78.0
6.94,79.85,18.12,18.97,5.71,53.1,33.93,2457546.04,11.3,1,79.0
6.94,79.85,18.12,18.97,5.71,53.1,33.93,2457546.04,11.3,1,79.0
32.47,44.55,18.07,18.16,1.86,49.35,31.86,1652483.29,26.45,1,92.0
2.95,101.85,18.09,18.3,2.81,50.05,32.69,2459081.97,34.99,1,76.0
3.59,98.67,18.12,18.39,3.15,51.18,32.48,2458697.99,26.84,1,78.0
2.45,101.86,18.16,18.58,3.95,52.32,32.09,2452525.97,24.98,0,75.0
2.45,101.86,18.13,18.17,1.34,49.22,33.12,2454651.98,24.98,0,81.0
25.07,67.2,18.35,18.93,4.72,49.06,40.69,2455273.07,101.01,1,85.0
2.45,101.86,18.25,19.55,7.13,58.0,33.64,2453352.96,24.98,1,87.0
2.45,101.86,18.24,18.52,3.27,51.48,33.02,2451757.98,24.98,1,78.0
6.94,79.85,18.45,18.6,2.37,52.08,-33.22,2457956.52,11.3,1,1358.0
-7.57,110.83,18.8,19.46,5.12,57.5,-34.49,2456273.43,89.91,0,-83.0
2.19,102.25,18.32,18.62,3.43,52.36,-32.64,2456716.47,4.89,1,-78.0
32.6,44.4,18.37,18.41,1.22,48.19,37.23,1672919.27,15.0,1,91.0
36.19,5.4,19.46,21.72,9.79,70.23,39.12,2457842.25,1071.71,1,101.0
10.55,-61.37,18.31,18.56,3.11,50.99,35.23,2455361.44,15.37,1,83.0
-7.57,110.83,18.66,18.66,0.24,47.77,-39.97,2456007.44,89.91,1,-78.0
23.75,90.39,18.33,18.64,3.46,51.69,33.71,2457014.97,13.0,1,91.0
25.07,67.2,18.6,18.7,1.98,50.48,37.1,2455332.09,101.01,1,93.0
34.36,-2.96,19.06,21.82,10.78,69.4,40.87,2458226.29,487.77,1,98.0
32.47,44.55,18.58,20.03,7.59,56.07,-39.79,1693114.71,26.45,1,-103.0
32.47,44.55,18.36,18.4,1.27,48.15,37.22,1672919.27,26.45,1,91.0
32.47,44.55,18.62,18.86,3.1,52.62,-34.87,1693173.73,26.45,1,-96.0
31.93,34.86,18.59,20.88,9.65,65.91,35.85,2451286.18,88.33,1,93.0
33.59,-7.12,18.92,20.13,6.97,57.39,41.89,2457783.25,266.8,1,100.0
14.74,-17.51,18.46,18.53,1.72,52.25,31.65,2456660.29,9.66,1,83.0
-7.57,110.83,18.76,20.28,7.83,59.69,-37.16,2458252.44,89.91,1,-80.0
32.47,44.55,18.74,19.97,7.02,59.88,-35.67,1670139.73,26.45,1,-99.0
23.75,90.39,18.35,19.8,7.57,59.2,34.82,2456630.97,13.0,1,94.0
32.89,3.76,19.31,23.1,12.86,80.23,40.35,2456631.2,589.32,1,111.0
47.58,18.4,18.73,21.92,11.58,72.47,38.89,2457458.2,151.07,1,118.0
8.58,81.23,18.33,19.3,6.15,56.47,34.18,2458314.04,10.53,1,81.0
32.08,34.88,18.69,20.15,7.64,56.48,41.42,2450193.18,59.85,1,93.0
32.08,34.88,18.69,20.15,7.64,56.48,41.42,2450193.18,59.85,1,93.0
32.08,34.88,18.69,20.15,7.64,56.48,41.42,2450193.18,59.85,1,93.0
32.47,44.55,18.47,20.31,8.59,59.48,39.5,1595106.29,26.45,1,94.0
10.62,10.03,19.26,19.82,4.75,56.36,37.44,2457162.24,544.52,1,85.0
10.62,10.03,19.26,19.82,4.75,56.36,37.44,2457162.24,544.52,0,85.0
2.45,101.86,18.46,19.7,6.98,58.68,34.95,2453795.98,24.98,1,77.0
32.6,44.4,18.44,20.31,8.64,59.49,39.51,1595106.29,15.0,1,94.0
31.81,34.64,18.62,20.88,9.6,65.92,35.84,2451286.18,12.61,1,93.0
31.81,34.64,18.62,20.88,9.6,65.92,35.84,2451286.18,12.61,1,93.0
27.52,41.7,19.66,20.42,5.6,61.94,36.91,2457015.11,991.4,1,102.0
40.71,-74.01,18.85,18.92,1.6,54.2,-32.4,2459137.96,13.52,1,-105.0
27.52,41.7,19.83,19.87,1.25,58.39,36.46,2454948.16,991.4,1,101.0
32.6,44.4,18.68,18.68,0.38,50.65,35.6,1686119.29,15.0,1,102.0
6.94,79.85,18.54,19.32,5.54,56.6,34.23,2458314.04,11.3,1,81.0
6.46,3.39,18.52,19.23,5.29,54.93,35.3,2455892.23,3.6,1,85.0
32.47,44.55,18.88,19.38,4.42,56.89,-34.63,1682955.74,26.45,1,-96.0
32.47,44.55,18.67,18.67,0.32,50.6,35.59,1686119.29,26.45,1,102.0
2.45,101.86,18.72,18.95,3.02,54.49,32.45,2452141.97,24.98,0,78.0
32.47,44.55,18.76,24.56,16.1,90.12,44.0,1645810.24,26.45,1,114.0
-7.57,110.83,19.0,19.0,0.03,54.48,-33.33,2456716.45,89.91,1,-81.0
2.45,101.86,18.64,21.36,10.58,66.05,39.55,2453854.97,24.98,1,86.0
15.6,35.6,19.39,19.72,3.62,57.12,36.96,2445882.18,433.74,1,91.0
37.27,-79.94,19.17,19.62,4.26,54.04,38.99,2455951.44,284.34,1,-1333.0
15.4,44.2,20.09,20.1,0.29,61.23,35.06,2153588.15,1750.0,1,87.0
12.83,44.69,18.74,20.37,8.1,61.04,36.45,2457546.14,31.96,0,84.0
42.52,-70.9,18.88,19.02,2.3,54.77,-32.57,2459137.96,3.9,1,-108.0
32.47,44.55,18.95,20.75,8.57,64.3,-36.86,1653749.76,26.45,1,-94.0
25.62,45.62,19.75,20.3,4.77,61.23,36.7,2457015.1,719.4,1,99.0
-7.57,110.83,18.89,19.5,4.92,57.44,34.37,2456630.95,89.91,1,84.0
33.3,44.4,18.91,20.12,6.97,61.36,34.98,2153588.15,34.0,1,95.0
33.59,-7.12,19.35,21.95,10.53,70.22,41.12,2458226.3,266.8,1,98.0
32.47,44.55,18.84,19.26,4.11,52.02,39.41,1678086.29,26.45,1,100.0
6.46,3.39,18.74,18.75,0.62,53.14,32.88,2456276.23,3.6,0,84.0
6.94,79.85,18.63,18.67,1.21,52.01,33.9,2457842.04,11.3,1,79.0
35.67,51.43,19.91,22.41,10.44,74.54,39.83,2453412.1,1136.7,1,109.0
38.0,23.7,19.15,19.88,5.42,59.69,35.31,2402324.2,122.0,1,103.0
28.4,36.73,19.69,20.58,6.08,62.93,37.2,2457015.12,785.47,1,104.0
25.25,45.25,19.8,20.32,4.64,61.34,36.74,2457015.1,711.85,1,99.0
24.23,55.75,19.59,19.6,0.6,56.66,-36.5,2458812.61,274.98,1,-94.0
21.42,39.83,19.29,23.2,13.09,81.25,40.57,2456247.11,325.21,1,98.0
18.22,42.5,20.49,20.55,1.67,62.75,37.22,2457015.12,2224.57,1,97.0
27.52,41.7,19.96,22.91,11.4,76.13,41.8,2453028.12,991.4,1,104.0
15.6,35.6,19.39,19.71,3.59,57.07,36.96,2445882.18,335.0,1,91.0
28.4,36.73,19.92,23.07,11.82,77.21,42.09,2453028.13,785.47,1,105.0
24.72,46.67,19.8,20.27,4.42,61.05,36.66,2457015.09,627.1,1,99.0
26.35,43.95,19.7,20.34,5.14,61.49,36.78,2457015.1,609.33,1,101.0
32.6,44.4,18.83,19.27,4.14,52.03,39.42,1678086.29,15.0,1,101.0
5.59,-0.23,18.89,18.91,0.95,54.01,33.15,2456276.24,29.21,1,85.0
2.95,101.85,19.0,19.12,2.13,50.66,41.66,2458993.97,34.99,1,85.0
-7.57,110.83,19.33,19.6,3.31,57.82,-34.94,2457956.45,89.91,1,-87.0
-7.57,110.83,19.49,21.11,8.23,66.11,-37.66,2457868.44,91.66,0,-81.0
38.0,23.7,19.14,19.87,5.42,59.64,35.3,2402324.2,42.02,1,103.0
33.62,-7.37,19.35,23.5,13.56,83.02,41.02,2456631.23,128.72,1,113.0
32.47,44.55,19.19,19.25,1.53,51.81,39.75,1653547.27,26.45,1,94.0
-7.57,110.83,19.62,19.91,3.46,55.88,-40.31,2457809.45,89.91,0,-84.0
32.77,4.56,19.91,22.25,10.1,74.86,-38.1,2455859.74,316.44,1,-103.0
32.47,44.55,19.1,19.3,2.81,50.69,41.49,1664945.3,26.45,1,105.0
32.6,44.4,19.2,19.25,1.47,51.81,39.76,1653547.27,15.0,1,95.0
5.59,-0.23,19.18,20.39,7.05,62.3,36.59,2459170.24,29.21,1,88.0
5.59,-0.23,19.48,19.81,3.7,57.01,-37.43,2458665.74,29.21,1,-86.0
23.55,46.39,20.28,20.43,2.54,61.93,37.13,2447240.13,758.69,1,93.0
26.35,43.95,20.12,22.83,10.96,75.63,41.66,2453028.11,609.33,1,103.0
-7.57,110.83,19.68,19.89,2.93,59.98,-34.95,2457100.44,89.91,1,-83.0
